place_name,food,address,gu,lat,lng
뉴 플레이스 커피 압구정점,카페/디저트,서울특별시 강남구 압구정로50길 11,강남구,37.5274704540953,127.038184566694
홍콩할매불닭발 고덕점,한식,서울특별시 강동구 동남로81길 28,강동구,37.5603036238695,127.155064985223
한사바리해장국 강동점,찜탕,서울특별시 강동구 천중로49길 35,강동구,37.5426187196788,127.143104988067
매화식당,한식,서울특별시 송파구 석촌호수로 140,송파구,37.5070165510727,127.092502611525
와세다식당,돈까스/일식,서울특별시 강남구 광평로 280,강남구,37.4873191631489,127.103108072457
용용선생 신사점,중식,서울특별시 강남구 강남대로152길 17,강남구,37.5174979917958,127.020805316747
김치찜이최고야,찜탕,서울특별시 송파구 석촌호수로 210,송파구,37.5065737047164,127.100342687604
플레인 키친 투,한식,서울특별시 송파구 가락로 168,송파구,37.5037842426424,127.114087155439
플레인 키친,한식,서울특별시 송파구 가락로 168,송파구,37.5037842426424,127.114087155439
플레인 키친 원,한식,서울특별시 송파구 가락로 168,송파구,37.5037842426424,127.114087155439
이루가떼루아카페,카페/디저트,서울특별시 강남구 헌릉로618길 11,강남구,37.4639676145996,127.106556918068
꽂따 논현점,치킨,서울특별시 강남구 봉은사로1길 8,강남구,37.5054974051802,127.025081045457
참맛깔곱창 고덕점,한식,서울특별시 강동구 동남로82길 73,강동구,37.5608859922362,127.161014784035
오슬로우커피,카페/디저트,서울특별시 송파구 법원로11길 11,송파구,37.4847655666327,127.118441255696
마쮸(MAJJU),돈까스/일식,서울특별시 강남구 봉은사로1길 8,강남구,37.5054974051802,127.025081045457
은초밥,돈까스/일식,서울특별시 송파구 양재대로 1222,송파구,37.5157276361757,127.131063164753
삼민 손칼국수,한식,서울특별시 송파구 오금로 515,송파구,37.4931604728931,127.146162088311
스파이더GO,치킨,서울특별시 송파구 백제고분로31길 31,송파구,37.5054675555639,127.095543823547
직화계 잠실직영점,치킨,서울특별시 송파구 백제고분로7길 49,송파구,37.510948520197,127.084336791957
길동우동거여마천점,돈까스/일식,서울특별시 송파구 거마로 56,송파구,37.4970454816341,127.147282077623
인생건어물,한식,서울특별시 송파구 법원로 128,송파구,37.4868456339581,127.120489970866
콘반,돈까스/일식,서울특별시 강남구 테헤란로83길 11,강남구,37.5081536139394,127.057447969164
우뱅,한식,서울특별시 강남구 언주로172길 64,강남구,37.5266588295905,127.039017580573
왕십리충무김밥,도시락,서울특별시 강남구 테헤란로 123,강남구,37.4995539438207,127.031393491745
생활맥주 테헤란로점,야식,서울특별시 강남구 선릉로93길 27,강남구,37.5045486236064,127.04655243335
항아리숯불닭갈비,한식,서울특별시 송파구 송파대로 111,송파구,37.4796683841344,127.124913859704
카페 쿠도,카페/디저트,서울특별시 송파구 가락로17길 6,송파구,37.5026641505195,127.110252144098
엔피씨플랜D(N.P.C planD)큐큐면관 송파석촌점,중식,서울특별시 송파구 석촌호수로 210,송파구,37.5065737047164,127.100342687604
포트리스 쌀국수 위례점,아시안/양식,서울특별시 송파구 위례광장로 170,송파구,37.4798960212267,127.142324795699
누(gNu),한식,서울특별시 송파구 동남로 102,송파구,37.4893655725166,127.122764534607
구울림,한식,서울특별시 강남구 논현로 337,강남구,37.4952291166581,127.039218794228
타이완벤땅,도시락,서울특별시 강남구 자곡로 186,강남구,37.4741089875133,127.103664897445
조선에프앤비,한식,서울특별시 강동구 천중로 145,강동구,37.5416246946142,127.136832070419
소림마라 방이점,중식,서울특별시 송파구 가락로42길 8,송파구,37.51228258895,127.120457442975
북촌쌈밥,돈까스/일식,서울특별시 송파구 중대로9길 54,송파구,37.4973508922167,127.119633600715
웨슬러 카페,카페/디저트,서울특별시 송파구 성내천로 93,송파구,37.5008351009159,127.139877098224
현경이네,분식,서울특별시 강남구 학동로 105,강남구,37.5118970113078,127.022181299011
스시 한다,돈까스/일식,서울특별시 강남구 선릉로148길 52-5,강남구,37.5226736564359,127.044002229748
승진마라탕,찜탕,서울특별시 강남구 언주로85길 32,강남구,37.5009283641885,127.040751330892
로다(Roda),한식,서울특별시 강남구 삼성로126길 6,강남구,37.517540239927,127.051670182016
뉴홍콩,중식,서울특별시 강남구 봉은사로2길 16,강남구,37.503553452573,127.025656274781
스시우,돈까스/일식,서울특별시 강동구 풍성로57길 16,강동구,37.5296990973878,127.136252982667
백소정 고덕역점,돈까스/일식,서울특별시 강동구 동남로75길 13-10,강동구,37.5539196467931,127.155039194888
열정국밥,찜탕,서울특별시 송파구 위례광장로 270,송파구,37.4771063341487,127.143651745415
토리샤 압구정로데오본점,돈까스/일식,서울특별시 강남구 선릉로155길 25,강남구,37.5256207392673,127.037490034403
커피가든,카페/디저트,서울특별시 강남구 학동로 401,강남구,37.5176412282367,127.041673152472
르쏠(LE SOL),아시안/양식,서울특별시 강남구 영동대로 325,강남구,37.5032910260927,127.065495897888
모녀낙곱새 명일점,한식,서울특별시 강동구 상암로67길 9,강동구,37.5467629736651,127.155556337315
프라임비젼,한식,서울특별시 송파구 석촌호수로 210,송파구,37.5065737047164,127.100342687604
와이디푸드 송파점,한식,서울특별시 송파구 오금로34길 59,송파구,37.4990335774273,127.121432463417
양가네 송파점,한식,서울특별시 송파구 오금로34길 59,송파구,37.4990335774273,127.121432463417
문정갈매기,한식,서울특별시 송파구 동남로2길 33,송파구,37.4864706369344,127.123627376911
회食,돈까스/일식,서울특별시 송파구 문정로19길 9,송파구,37.4992229358684,127.140253728583
퍼스,아시안/양식,서울특별시 강남구 압구정로 228,강남구,37.5286998631786,127.032815225723
한남타츠 청담점,돈까스/일식,서울특별시 강남구 선릉로146길 23,강남구,37.522048568199,127.04169144087
냉면고집,한식,서울특별시 강남구 테헤란로 322,강남구,37.5032355765545,127.046582379785
혼밥명가,한식,서울특별시 송파구 삼학사로 38,송파구,37.5005716143887,127.097052318252
윤주양꼬치,한식,서울특별시 강동구 올림픽로92길 11,강동구,37.5478372557978,127.12749830015
강릉장칼 강동역점,한식,서울특별시 강동구 천호대로 1078,강동구,37.535848669582,127.131264578687
강동집,한식,서울특별시 강동구 천호대로188길 15,강동구,37.533420708637,127.143457039519
동해강릉초당짬뽕순두부 고덕상일점,한식,서울특별시 강동구 고덕로 399,강동구,37.5574405229047,127.16967893433
유성화수산,회,서울특별시 송파구 양재대로 932,송파구,37.4945376921828,127.108713599026
압구정미녀떡볶이,분식,서울특별시 강남구 압구정로29길 68,강남구,37.5325363787069,127.029186511113
든든덮밥&곱도리 역삼점,돈까스/일식,서울특별시 강남구 언주로85길 32,강남구,37.5009283641885,127.040751330892
바른 닭칼국수,돈까스/일식,서울특별시 강남구 삼성로 212,강남구,37.4996157705058,127.065915414443
두두식당,한식,서울특별시 강남구 도산대로89길 19-12,강남구,37.526042565576,127.050598040233
생활맥주 역삼역 4번출구점,야식,서울특별시 강남구 테헤란로25길 9,강남구,37.501299180753,127.034964071105
덮밥장사장 현대백화점 천호점,돈까스/일식,서울특별시 강동구 천호대로 1005,강동구,37.5389750482546,127.124440988259
라일품마라탕,찜탕,서울특별시 강동구 성안로3길 103,강동구,37.5276451160194,127.124385283874
멸치집 천호점,한식,서울특별시 강동구 천호옛14길 31,강동구,37.5360899523379,127.127235377196
육회바른연어 위례점,회,서울특별시 송파구 위례광장로 120,송파구,37.4750100992712,127.141592563317
배꼽회관,한식,서울특별시 송파구 올림픽로32길 52,송파구,37.512376657074,127.111745771891
프랭크버거 위례중앙점,패스트푸드,서울특별시 송파구 위례광장로 270,송파구,37.4771063341487,127.143651745415
폭스골뱅이,치킨,서울특별시 강동구 상암로 14,강동구,37.5508637831177,127.125324210934
담지,한식,서울특별시 송파구 가락로11길 25,송파구,37.5026116257778,127.103783231256
달국수,분식,서울특별시 송파구 올림픽로 145,송파구,37.5119804600106,127.087041904838
맥주아비 가락시장역점,야식,서울특별시 송파구 양재대로62길 38,송파구,37.4965892658337,127.119817278762
잠실전,한식,서울특별시 송파구 올림픽로35길 94,송파구,37.518520486098,127.103975954786
김선생 불닭발 강남본점,한식,서울특별시 강남구 학동로43길 38,강남구,37.518458048048,127.038022514319
스시미루,돈까스/일식,서울특별시 강남구 언주로170길 26-6,강남구,37.526364756231,127.035549219304
그랜드 위스키 서울,아시안/양식,서울특별시 강남구 테헤란로83길 42,강남구,37.5101230478304,127.056852058534
신류 롯데백화점 잠실점,중식,서울특별시 송파구 올림픽로 240,송파구,37.5113096112036,127.098141751177
문정술시,한식,서울특별시 송파구 법원로 114,송파구,37.4860552797801,127.12100938212
쎄쎄,한식,서울특별시 강남구 논현로 647,강남구,37.51154459286,127.031464228321
예술상회 선릉점 냉동삼겹살,한식,서울특별시 강남구 선릉로91길 18,강남구,37.5048031779626,127.047182427801
꼬우,돈까스/일식,서울특별시 강남구 언주로148길 14,강남구,37.5206301397046,127.036162554013
해골피자 강남점,피자,서울특별시 강남구 테헤란로6길 46,강남구,37.4956795091292,127.031456779565
우리할매떡볶이 압구정점,분식,서울특별시 강남구 도산대로25길 20,강남구,37.5210594423803,127.027185108007
장칼&짜글이,한식,서울특별시 강남구 강남대로84길 15,강남구,37.4970034183304,127.02983569457
온수반 역삼점,한식,서울특별시 강남구 언주로98길 5-3,강남구,37.5052801436536,127.042254274874
미미수산,회,서울특별시 강남구 개포로 623,강남구,37.494341198165,127.079647753194
삼무곱창,한식,서울특별시 강남구 언주로148길 19,강남구,37.5210517469492,127.036071016051
파스타에반하다 강동구점,아시안/양식,서울특별시 강동구 양재대로 1609,강동구,37.549274062835,127.143452676267
달떡,분식,서울특별시 강동구 천중로50길 11-16,강동구,37.5401601661948,127.14369636416
명인옛날통닭본점교육점,치킨,서울특별시 송파구 송이로 171,송파구,37.49209472826,127.126011163128
상상오리,한식,서울특별시 송파구 백제고분로32길 28,송파구,37.5000275839027,127.094725247518
석쇠,한식,서울특별시 송파구 송파대로37길 30-1,송파구,37.5008660509124,127.108852149375
은혜손칼국수 칡 냉면전문점,한식,서울특별시 송파구 송파대로 201,송파구,37.4877387829749,127.120685887596
창고43 잠실점,한식,서울특별시 송파구 송파대로 473,송파구,37.5082243206578,127.103914282397
듀얼라운지,아시안/양식,서울특별시 강남구 테헤란로33길 19,강남구,37.5031308548647,127.038934423394
한식만찬 점보도시락 강남점,한식,서울특별시 강남구 봉은사로30길 73,강남구,37.5029464602701,127.037127084581
삼주포차,야식,서울특별시 강동구 올림픽로48길 34,강동구,37.5286974856488,127.121878988859
낭만,한식,서울특별시 강동구 명일로 196,강동구,37.536256594926,127.145820398181
갈비찜 참 잘하는집,찜탕,서울특별시 송파구 석촌호수로 140,송파구,37.5070165510727,127.092502611525
한표,한식,서울특별시 강남구 논현로142길 11,강남구,37.517480815638,127.030242353077
돈이찌 역삼점,돈까스/일식,서울특별시 강남구 테헤란로 231,강남구,37.5028813541774,127.041356540268
보리이야기,한식,서울특별시 강남구 삼성로 212,강남구,37.4996157705058,127.065915414443
