,gu,address,food,name,rating,lat,lng
4585,강남구,서울 강남구 강남대로114길 8,한식,삼육가 본점,4.58,37.5056918554336,127.025018227907
4586,종로구,서울 종로구 새문안로3길 30 도렴구역 제18지구,한식,평안도만두집,4.41,37.5727371532245,126.973281404951
4587,중구,서울 중구 세종대로 78,한식,북창동순두부 본점,4.23,37.5631264749441,126.977002963906
4588,서초구,서울 서초구 서초대로52길 17,족발/보쌈,바른식시골보쌈&감자옹심이 교대점,4.24,37.4930433656947,127.014756600474
4589,중구,서울 중구 무교로 17-13,한식,이북만두,4.14,37.5672517054203,126.978543133682
4590,서대문구,서울 서대문구 통일로9안길 20-10 1층,한식,돼지고기저금통,4.53,37.5665676941166,126.964762199433
4591,서초구,서울 서초구 방배천로 12-5 2층,한식,무등산,4.85,37.477720692266,126.982971499383
4592,서초구,서울 서초구 서초중앙로 54 1층,한식,담미온 서초점,4.24,37.4867563056226,127.015528307892
4593,용산구,서울 용산구 녹사평대로32길 36,아시안/양식,이태원 주식,4.64,37.533186066559,126.990439241797
4594,동대문구,서울 동대문구 한빛로 16,한식,명동칼국수샤브샤브 신설동점,4.27,37.5770995761816,127.025136400122
4595,동작구,서울 동작구 동작대로27가길 46-5,한식,문어가,4.51,37.4854695583949,126.980687468981
4596,중구,서울 중구 명동길 74 명동성당 1층,한식,광장동가온 명동성당점,4.43,37.5636758699882,126.986775823267
4597,용산구,서울 용산구 후암로 31 후암동칼국수,한식,후암동칼국수,4.51,37.5486547548301,126.977536334986
4598,서초구,서울 서초구 효령로31길 23,족발/보쌈,송가네왕족발 방배점,4.26,37.4822200510362,126.996034321641
4599,중구,서울 중구 명동9길 21 2층,족발/보쌈,원할머니보쌈족발 &박가부대 명동점,4.34,37.5647667051292,126.984541762833
4600,서초구,서울 서초구 반포대로39길 47-3 서우빌딩,찜탕,토박이별당,4.34,37.4982337943975,127.002265584113
4601,종로구,서울 종로구 대학로5길 12 쉐라톤빌라트 1층,한식,수제비와 보리밥세상,4.33,37.5783805744182,127.001420874367
4602,중구,서울 중구 을지로43길 9-4 1~3층,족발/보쌈,만족오향족발 동대문점,4.29,37.5669108169207,127.006691268228
4603,광진구,서울 광진구 동일로20길 72 2층 보쌈제복,족발/보쌈,보쌈제복 건대직영점,4.97,37.5402240038692,127.067455026988
4604,동대문구,서울 동대문구 회기로21길 26,족발/보쌈,할머니보쌈,4.55,37.5926289649356,127.053413023652
4605,동대문구,서울 동대문구 장한로 53,한식,만복원조보쌈칼국수,4.27,37.5659433487373,127.067295411243
4606,강남구,서울 강남구 학동로 338 강남파라곤 B114호 무아국수,족발/보쌈,무아국수,4.36,37.5165402749359,127.04016223452
4607,서초구,서울 서초구 서초중앙로22길 18 금혜빌딩,한식,이심전심 언양불고기 본점,4.38,37.4930991039423,127.015027096922
4608,서초구,서울 서초구 강남대로109길 45-16 대성빌딩 1층,한식,홍두깨수타칼국수,4.54,37.5171710098738,127.017521142869
4609,종로구,서울 종로구 종로 301-1,한식,진고개 동대문점,4.21,37.5721873391473,127.011161843143
4610,강남구,서울 강남구 삼성로 321 김성일빌딩 1층,한식,소문난바지락칼국수,4.3,37.5004790110799,127.059668498206
4611,종로구,서울 종로구 대명길 21-5,한식,서피동파,4.48,37.5831368383036,127.000404178487
4612,강남구,서울 강남구 강남대로106길 7 2층,족발/보쌈,이공족발 강남점,4.28,37.5029768645382,127.026223922998
4613,동대문구,서울 동대문구 천장산로7길 30,족발/보쌈,할머니보쌈,4.52,37.5984335887839,127.05615912799
4614,서초구,서울 서초구 서초중앙로33길 7 1층 102호,족발/보쌈,싸움의고수 반포삼호가든점,4.24,37.5010538834495,127.011216725546
4615,광진구,서울 광진구 광나루로22길 7 2층,족발/보쌈,마늘은약이다보쌈족발 건대점,4.93,37.546282953086,127.075353812562
4616,서초구,서울 서초구 사평대로55길 10-11,한식,옛날그맛명동칼국수,4.43,37.5047095033667,127.023183018876
4617,용산구,서울 용산구 대사관로 47,한식,나주옥,4.23,37.5337019566548,127.003425780933
4618,강남구,서울 강남구 영동대로86길 11,한식,담미온 강남경찰서점,4.32,37.5080859854308,127.065024041528
4619,강남구,서울 강남구 논현로158길 31,족발/보쌈,강진문어보쌈,4.28,37.5221447642129,127.030952159428
4620,서초구,서울 서초구 신반포로 176,족발/보쌈,놀부보쌈족발,3.99,37.5039351769908,127.002413006799
4621,강남구,서울 강남구 압구정로22길 10 양남빌딩 2F 201호,족발/보쌈,압구정춘천막국수,4.51,37.5250274124035,127.025779921852
4622,강남구,서울 강남구 테헤란로13길 12 한주빌딩 1층,한식,순두부마을,4.12,37.5004665399686,127.032514485798
4623,강남구,서울 강남구 봉은사로 524 코엑스몰 B1 B11,한식,미스터순두부 코엑스몰점,4.24,37.5128320848839,127.057250899584
4624,서초구,"서울 서초구 반포대로28길 76 1층, 지하1층",아시안/양식,백화네부엌 교대점,4.45,37.4917341956716,127.012466417406
4625,강남구,서울 강남구 언주로81길 57,한식,전주한일관,4.35,37.498966188993,127.039044557424
4626,광진구,서울 광진구 능동로13길 19,한식,더진국수육국밥 건국대점,4.37,37.5428852911237,127.070832253014
4627,성북구,서울 성북구 북악산로29길 9,한식,아미가,4.28,37.5927883638458,127.034814451541
4628,성동구,서울 성동구 장터2길 4,한식,신선손칼국수,4.52,37.5481548907946,127.017013617153
4629,종로구,서울 종로구 창신길 11,한식,청정바지락칼국수보쌈,4.26,37.5722071295158,127.010524084538
4630,광진구,서울 광진구 자양로9길 73 1층 이모네보쌈,족발/보쌈,이모네보쌈,4.35,37.5320708856461,127.081278917424
4631,강남구,"서울 강남구 압구정로79길 48 1층,2층",한식,육시리 청담점,4.42,37.5252974047633,127.051091113488
4632,중구,서울 중구 동호로24길 31,족발/보쌈,수릿날 설렁탕 할매 족발보쌈,4.14,37.5606565317216,127.005287940608
4633,강남구,서울 강남구 강남대로58길 21,한식,두메 도곡점,4.32,37.4896977055518,127.033801010476
4634,성동구,서울 성동구 무학로2길 16 1층,찜탕,마산아구해물찜,4.38,37.5639183963727,127.031776677908
4635,송파구,서울 송파구 올림픽로32길 29,족발/보쌈,대박쌈,4.8,37.5135087691136,127.109920394834
4636,송파구,서울 송파구 올림픽로 300 6층,한식,원할머니국수보쌈제2롯데월드몰직영점,4.26,37.5137519612953,127.104446890835
4637,강남구,서울 강남구 학동로81길 7,한식,진성칼국수보쌈,4.31,37.5195443151633,127.050690934425
4638,송파구,서울 송파구 오금로11길 11-8 현대드림밸리,한식,문어천하,4.34,37.5146508811998,127.108360223941
4639,강남구,서울 강남구 광평로 295 사이룩스오피스텔,족발/보쌈,가장맛있는족발 수서역점,4.45,37.4885591040326,127.104470715166
4640,강남구,서울 강남구 일원로9길 50,족발/보쌈,옹기족발 일원본점,4.54,37.4903995881618,127.085664026169
4641,강남구,서울 강남구 삼성로58길 13,한식,유성칼국수,4.25,37.4988224593992,127.062385472212
4642,중랑구,서울 중랑구 중랑천로10길 39,한식,옛가칼국수,4.46,37.5921262805741,127.075127808426
4643,성동구,서울 성동구 상원2길 1 1층,족발/보쌈,희정보감족,4.43,37.5460480490501,127.04925251748
4644,강동구,서울 강동구 천호옛14길 10 101호 진정한족발,족발/보쌈,진정한족발 본점,4.52,37.5361373882512,127.12601859301
4645,광진구,서울 광진구 자양로51길 32 청솔주택,한식,내몸에 곤드레밥상 방실언니,4.71,37.5542701314357,127.092111695658
4646,중랑구,서울 중랑구 면목로 354 아트빌원룸,족발/보쌈,원할머니보쌈족발 면목점,4.27,37.5836712763191,127.088517070844
4647,송파구,서울 송파구 중대로9길 45,족발/보쌈,마왕족발 가락점,4.85,37.4972322777007,127.118782443984
4648,성동구,서울 성동구 성수이로7길 7,족발/보쌈,원할머니보쌈족발 성수점,4.22,37.5398076019937,127.054460766673
4649,강남구,서울 강남구 역삼로37길 3,한식,옛날그맛명동칼국수,4.24,37.4981095588733,127.043058804579
4650,송파구,서울 송파구 송파대로 167 문정역테라타워1 B동 지하1층 156호,찜탕,이화수전통육개장 문정법조타운점,4.35,37.4846614982049,127.120933640924
4651,동대문구,서울 동대문구 천호대로85길 22,한식,장안칼국수보쌈,4.22,37.5629524383991,127.066595729533
4652,광진구,서울 광진구 능동로19길 35,한식,큰맘할매순대국 어린이대공원역점,4.28,37.547068014965,127.07184990385
4653,강동구,서울 강동구 성내로 16 대우빌딩,한식,큰맘할매순대국 강동구청점,4.33,37.5299696667891,127.122259042148
4654,강남구,서울 강남구 테헤란로 517 현대백화점 무역센터점 지하 1층,한식,김경자원조손칼국수 현대백화점 무역센터점,4.28,37.5086151302204,127.059765116537
4655,강남구,서울 강남구 테헤란로83길 14 삼성역 두산위브센티움,한식,명동칼국수,4.18,37.5084710343857,127.057824504052
4656,송파구,서울 송파구 송이로 108 케이알타워 1층,찜탕,이화수전통육개장 서울가락점,4.25,37.4966315018548,127.121601593103
4657,강남구,서울 강남구 도곡로 510 1층 3호,족발/보쌈,구구족 강남대치점,4.48,37.4990204274664,127.062182304456
4658,강남구,서울 강남구 영동대로 722,한식,큰맘할매순대국 청담점,4.17,37.5223856534007,127.056397556014
4659,강동구,서울 강동구 올림픽로 814,족발/보쌈,원할머니보쌈족발 암사점,4.37,37.5535278298609,127.129026174652
4660,강남구,서울 강남구 테헤란로43길 19 1층,한식,김둘레순대국 선릉점,4.24,37.5046061090683,127.043719287128
4661,송파구,서울 송파구 삼전로8길 12 태성빌딩,족발/보쌈,미스터보쌈5379 삼전점,4.37,37.5049158173051,127.090225525802
4662,강동구,서울 강동구 상암로11길 17,족발/보쌈,명성왕족발,4.33,37.5505464978,127.128715374151
4663,광진구,서울 광진구 광나루로 584 1층,찜탕,육대장 광장구의점,4.14,37.5430554446503,127.093550688144
4664,강북구,서울 강북구 덕릉로 192,족발/보쌈,장수마늘보쌈,4.44,37.6357593098176,127.03509642875
4665,중구,서울 중구 다산로 243,회,굴예찬,4.38,37.5647463827023,127.015835599839
4666,광진구,서울 광진구 아차산로29길 63,족발/보쌈,최신족발,4.4,37.5436196730024,127.069352534986
4667,강남구,서울 강남구 압구정로28길 42,한식,담미온 압구정점,4.28,37.5237716683729,127.027454652016
4668,성동구,서울 성동구 왕십리로 410 센트라스상가 L동 121호,한식,속초면옥 달꽃식당,4.42,37.566590498762,127.02408246322
4669,중랑구,서울 중랑구 면목로91길 6 1층 굴전문삼겹오리,회,굴전문삼겹오리,4.37,37.5946296193296,127.085550332539
4670,성북구,서울 성북구 삼선교로16길 35 삼선 SK VIEW 아파트,한식,운봉손칼국수,4.49,37.588018425539,127.012141205028
4671,강남구,서울 강남구 압구정로 216,한식,아바이왕순대,4.38,37.5280853233349,127.031024642567
4672,동대문구,서울 동대문구 장한로 126 1층 달래진족,족발/보쌈,달래진족 장안직영점,4.44,37.5715487889832,127.071605589345
4673,노원구,서울 노원구 섬밭로 201 시영5단지상가 105호,족발/보쌈,박가네왕족발보쌈,4.41,37.6338833229289,127.065928131029
4674,동대문구,서울 동대문구 망우로 76,한식,휘경할매순대국,4.16,37.5897492517301,127.061653878029
4675,강북구,서울 강북구 솔샘로50길 9,한식,솔샘칼국수보쌈,4.52,37.6193890456182,127.019336244377
4676,노원구,서울 노원구 월계로55길 64,한식,보리보리옥선이시골밥상,4.28,37.6339453086417,127.05966867376
4677,중구,서울 중구 퇴계로 431,한식,홍연옥,4.19,37.5658554088915,127.019513122135
4678,중랑구,서울 중랑구 동일로163길 9,한식,큰맘할매순대국 먹골역점,4.23,37.611862664055,127.076791609002
4679,종로구,서울 종로구 지봉로 11,한식,정삼품순대,4.18,37.5710434753025,127.015584390593
4680,성북구,서울 성북구 서경로 80,한식,우정식당,4.47,37.6104842385808,127.014819073477
4681,성북구,서울 성북구 종암로23길 10,한식,부산꼼장어,4.24,37.6000508496861,127.033411157089
4682,강북구,서울 강북구 솔매로 105,한식,함지칼국수 미아점,4.32,37.6257611661793,127.023886195275
4683,광진구,서울 광진구 동일로 128,족발/보쌈,서소문순두부보쌈,4.27,37.5436904569959,127.065141403088
4684,동대문구,서울 동대문구 휘경로 6-7,족발/보쌈,본가할머니보쌈,4.46,37.5957998779364,127.060754692928
4685,중랑구,서울 중랑구 면목로44길 62,한식,사가정손두부,4.28,37.5809076094499,127.092000044516
4686,성동구,서울 성동구 성수이로 118 성수아카데미타워,한식,담미온 성수점,4.35,37.5451736913181,127.057857254458
4687,광진구,서울 광진구 뚝섬로 548,한식,뚝배기바지락칼국수,4.44,37.5344573099012,127.070877118305
4688,노원구,서울 노원구 동일로203가길 29 브라운스톤중계,족발/보쌈,가장맛있는족발 중계브라운스톤점,4.17,37.6398759609875,127.06428375943
4689,광진구,서울 광진구 군자로 174,한식,해미보쌈순대국,4.31,37.5561013539755,127.077786081276
4690,동대문구,서울 동대문구 장한로 65 1층,족발/보쌈,잭아저씨족발&보쌈 장안점,4.39,37.5668623733538,127.067909278328
4691,노원구,서울 노원구 상계로 55,한식,굿맘할매순대국&양선지해장국 노원역점,4.23,37.656050001067,127.061162881077
4692,성동구,서울 성동구 성수일로12길 32,한식,동맛골보쌈칼국수,4.53,37.5476748357344,127.054313155886
4693,중랑구,서울 중랑구 동일로96길 51,한식,회오징어나라,4.53,37.5847811485383,127.082892822944
4694,광진구,서울 광진구 아차산로33길 31,아시안/양식,금복주류 건대점,4.22,37.54166923511,127.070341604822
4695,성동구,서울 성동구 연무장7길 16,한식,김사부코다리,4.39,37.5439484804889,127.055098696853
4696,광진구,서울 광진구 광나루로56길 63 프라임프라자상가 1층,한식,만복국수집 강변역점,4.23,37.5367887874337,127.096160584389
4697,중랑구,서울 중랑구 봉우재로33길 72,한식,만복국수집 상봉점,4.26,37.5952116405838,127.089346020256
4698,중랑구,서울 중랑구 용마산로129나길 3,한식,만복국수집 중랑구청점,4.4,37.6072981155639,127.099849860259
4699,성북구,서울 성북구 고려대로 76,한식,한사우순두부,4.23,37.5860376561873,127.027759194883
4700,강북구,서울 강북구 삼각산로 126,족발/보쌈,돈통마늘보쌈수유3호점,4.41,37.6407680188462,127.018125480028
